,id,free_text,label_id,CLEAN,OFFENSIVE,HATE
3695,train_epzoknrjbt,"""bao hót trên thị_trường giá lẻ nhẹ_nhàng chính_sách tuyển sỉ trên cả tuyêt vời tđl kv hà_nội ýlele lê lê""",0,1.0,0.0,0.0
3696,train_epzqfrryge,"""kiên_trung dạ anh đặt_hàng trên web chọn hình_thức chuyển_khoản nha""",0,1.0,0.0,0.0
3697,train_eqafpupdxd,"""sức_khỏe cuộc_sống to the group hội nhà_thuốc miền tây tập_đoàn đại_sơn tuyển_dụng nhân_sự quản_lý các đại_diện thương_mại tại địa_bàn giới_thiệu và bán các sản_phẩm do công_ty phân_phối trong khu_vực tây nam bộ kiên giang cà mau bạc_liêu cần_thơ hâu giang sóc_trăng làm_việc ngoài thị_trường báo_cáo lên công_ty hàng tuần xây_dựng và phát_triển thị_trường giải_quyết các phản_hồi từ khách_hàng đào_tạo nhân_viên cấp dưới xây_dựng đội_ngũ bán hàng chuyên_nghiệp báo_cáo thường_xuyên kết_quả kinh_doanh cho ban lãnh_đạo công_ty""",0,1.0,0.0,0.0
3698,train_eqboqetzan,"""tháng tháng mở_đầu mùa hạ với những tia nắng tiếng ve kêu hoa phượng nở tháng không chỉ đơn_thuần là thời_gian chuyển_giao mùa mà còn là những tháng_ngày đong đầy những cảm_xúc và hôm_nay là một ngày đặc_biệt đối_với nguyễn_thị huyền cô gái của ban tổ_chức một cô gái được coi là duyên với niềm đam_mê bóng_đá từ nhỏ là fan cuồng_nhiệt của anh ronaldo năng_động và tích_cực tham_gia các hoạt_động gia_đình bfc chúc bạn thêm tuổi mới sẽ luôn vui_vẻ xinh_đẹp học_tập tốt và luôn_luôn thành_công trong cuộc_sống happy birthday""",0,1.0,0.0,0.0
3699,train_eqbweclqds,"""buo sury nguyễn_to the group mua_bán nhà_đất long_điền sury nguyễn hiện_tại bên em đang có miếng đất trong đó thổ_cư thuộc xã xà_bang châu đức tỉnh bà rịa vũng_tàu giấy_tờ chính chủ giá tr xao cách đường_nhựa xe oto vào thoã mãi nun nha ai có nhu_cầu hay thắc_mắc gì liên_hệ em""",0,1.0,0.0,0.0
3700,train_eqbxjmmprx,"""vậy mày cưa cái giò rồi di_bán vé_số đi cho mau giàu thằng lol già đâm""",1,0.0,1.0,0.0
3701,train_eqdyasescp,"""lương trần_hưng_thịnh tốt vl""",0,1.0,0.0,0.0
3702,train_eqecunkpff,"""túi hộp paris khóa size xcm_chất da pu mềm hàng bao đẹp giá sỉ đặng_thương""",0,1.0,0.0,0.0
3703,train_eqibbihsto,"""đọc nhiều quả cmt chất vl""",0,1.0,0.0,0.0
3704,train_eqizmkfxiu,"""tạ_văn bính chui vào hang chó làm gì ông ơi nghe sủa nhức lỗ_đít lắm mình cứ kiếm ng mà nói_chuyện thôi kệ bọn chó""",2,0.0,0.0,1.0
3705,train_eqjkiiplau,"""lên hình thôi thảo hư hỏg lovely""",0,1.0,0.0,0.0
3706,train_eqkshjnjvt,"""bộ nhà chúng_mày có khác vừa đá bóng vừa thổi kèn""",0,1.0,0.0,0.0
3707,train_eqlupyitxc,"""cần tuyển gấp kế_toán tr lương cứng tr phụ_cấp một tháng thực nhận tr hoa_hồng lợi_nhuận sau chi_phí nhân_sự tr lương cứng tr phụ_cấp thực nhận tr nhóm sales bạn tr thử việc nv chính_thức tr chính_thức hoa_hồng tùy theo mỗi dự_án thấp nhất tr sp đến tr sp được hưởng tất_cả các chế_độ phúc_lợi theo quy_định của nhà_nước địa_điểm làm_việc công_ty bds thiên_nam đồng_khởi hoà phú thành_phố thủ dầu một bình dương""",0,1.0,0.0,0.0
3708,train_eqpbbavwpm,"""bực vl""",0,1.0,0.0,0.0
3709,train_eqpxksiayz,"""bờ kè cùng người_thương lê_bảo trân""",0,1.0,0.0,0.0
3710,train_eqpzhqfpyx,"""cbi giao khách dạo này trời nắng_nóng ce phải uống nước nhiều thành_ra bụng bự nên cao gừng tan_mỡ và diệp_lục collagen để thanh_lọc cơ_thể nhà bán_chạy hỉ kèm vs kem make up bb zoley chống lại tác_nhân từ tia uv uống ly diệp_lục buổi sáng bằng ăn kg rau xanh mát_mẻ sjh lý nữ tốt chỉ có dáng xinh thôi nà""",0,1.0,0.0,0.0
3711,train_eqqhxmybxe,"""kim tung lam_làm mi giả""",0,1.0,0.0,0.0
3712,train_eqqitmzyrq,"""the end wonderfull ông mặt chời tiếp""",0,1.0,0.0,0.0
3713,train_eqqktjnbjh,"""cuteee vl điệu cười""",0,1.0,0.0,0.0
3714,train_eqrfnkfmyt,"""ví hoạ_tiết mini về thêm đây giá em""",0,1.0,0.0,0.0
3715,train_eqrmsdoflx,"""quần champion mới về đẹp chưa man thời_trang nam số ngõ nguyễn_chí thanh đống đa hà nội type photos from man thời_trang nam post""",0,1.0,0.0,0.0
3716,train_eqtoknscvm,"""cbo trà đá chanh tươi hướng_dương""",0,1.0,0.0,0.0
3717,train_eqvooiopvz,"""nam_mô di_đà phật nam_mô quán thế âm bồ_tát ma ha tát cứu khổ cứu nạn""",0,1.0,0.0,0.0
3718,train_eqwxshzfmc,"""bach cao ảo_tưởng vl""",0,1.0,0.0,0.0
3719,train_eqwzyymlxq,"""phan trọng trí méo tin luôn cậu""",0,1.0,0.0,0.0
3720,train_eqxethipvr,"""biết là sẽ có sinh ly từ_biệt nhưng sao vẫn buồn quá ngoại ơi mong ngoại yên_nghỉ sớm phật""",0,1.0,0.0,0.0
3721,train_eqxregeotg,"""cùng idol sx lambogini đi chuỗi ht gặp ngay team tổng_tư_lệnh full tmp có nên sử_dụng tmp để gồng gánk qua cái chuỗi ht này ko các bạn cùng đón xem nhé link ae xem clip chia_sẻ và đăng_kí kênh ủng_hộ mình ra những clip mới hay hơn nha face cá_nhân kênh youtube""",0,1.0,0.0,0.0
3722,train_eqyjiyrffn,"""giống bạn tao vl""",0,1.0,0.0,0.0
3723,train_eqzyujowqp,"""hieu cuc nguyen khúc thái bọn trộm_cắp gỗ cực_kỳ tinh_vi nhiều tầng nhiều lớp và vô_cùng liều_lĩnh""",0,1.0,0.0,0.0
3724,train_erakbvizzd,"""mai có trứng rồi ngày_mai ship khách nhé còn ai chưa đặt thì alo ngay nhé kẻo hết mất""",0,1.0,0.0,0.0
3725,train_erbdfrrrde,"""nguyễn_thị mỹ_duyên tùng chữa đề thi thử lần đề này tương_đối nhẹ_nhàng nhỉ share về trước khi thầy ẩn nhé tất_cả câu hỏi đều có trong sách xử_lí nhanh trắc_nghiệm địa_lí của thầy mua tại www_bit ly xlntndl đăng_kí lớp luyện đề trong nhóm bí_mật để giải đề cực chất kết_nối với thầy tùng qua nhận đề thi thử miễn_phí group học_tập miễn_phí youtube instagram fanpage dialithaytung teamthaytung""",0,1.0,0.0,0.0
3726,train_erbnhjysua,"""add trang này ngáo vl""",0,1.0,0.0,0.0
3727,train_ercvjhhedx,"""cáu vl dcm""",1,0.0,1.0,0.0
3728,train_erdqkoroek,"""thuy tram đang theo khải học đạo""",0,1.0,0.0,0.0
3729,train_erenoczxkm,"""đánh bỏ_mẹ nó di""",2,0.0,0.0,1.0
3730,train_erezivqaqd,"""nước xả vải downy ultra april fresh nước xả downy mỹ an_toàn và dịu nhẹ dù là da nhạy_cảm của trẻ sơ_sinh không cần tìm downy việt dành riêng cho bé như_thường_ngày với mùi thơm đặc_biệt của hoa_lan mang lại thơm quyến_rũ tự_nhiên mùi thơm êm_dịu khó quên giữ lại mùi thơm xạ_hương lâu hơn giá sỉ lẻ ib""",0,1.0,0.0,0.0
3731,train_erhdslvnwj,"""tự_dưng nhận trọng_trách nặng vl""",0,1.0,0.0,0.0
3732,train_erhhntdtrr,"""sô ta ikhoa n_vietcombank vip xx xx""",0,1.0,0.0,0.0
3733,train_erhhwtgppx,"""lã chuỳ gắt vl""",0,1.0,0.0,0.0
3734,train_erhiezuvhx,"""bộm nhậu fan cứng vl""",0,1.0,0.0,0.0
3735,train_erjnaswbjk,"""tuyền tây trân_châu đen clip dựa trên câu_chuyện của bài hát độ ta không độ nàng link bài hát tranchauden tiktok douyin""",0,1.0,0.0,0.0
3736,train_erlnndzcnb,"""khánh trần đỗ_thùy trang chuẩn_bị tinh_thần nha ché""",0,1.0,0.0,0.0
3737,train_erlsnkicqx,"""sục rọ sấm_sét mới siu xinh fom mang cực chất_chất da nhũ mang êm nhẹ size hàng có sẵn ship nhanh như cách người yêu cũ trở_mặt sỉ""",0,1.0,0.0,0.0
3738,train_ermayijadu,"""tú ngân nguyễn_vớt_vát dc chịu di""",0,1.0,0.0,0.0
3739,train_eroashyrwt,"""cần bí_quyết sa leo hà lan""",0,1.0,0.0,0.0
3740,train_eroleycjzp,"""hà hoàng vl""",0,1.0,0.0,0.0
3741,train_errucyniay,"""nguyễn_đức thắng gắt vl""",0,1.0,0.0,0.0
3742,train_eruawibtvn,"""giơ khoa ho rô no đi va lai khit khin khit nha""",0,1.0,0.0,0.0
3743,train_erunhyztka,"""luyện lĩnh mời bạn ghé lựa đồ tại add bạch mai hbt hn""",0,1.0,0.0,0.0
3744,train_erweyeawyx,"""vũ hoàng_uông có uong vu ko""",0,1.0,0.0,0.0
3745,train_erxerdcgot,"""đơn_giản vl""",0,1.0,0.0,0.0
3746,train_erxmtutxwd,"""oh sự chú của ta đã va phải vào ly chà sữa full topping lày""",0,1.0,0.0,0.0
3747,train_erxogrjyce,"""nguyễn_thông quốc top news trước mặt thì chị chi em_em sau lưng thì nguồn tình_yêu không có lỗi lỗi bạn thân link yt""",0,1.0,0.0,0.0
3748,train_erxpoirkuj,"""thương mệt mà vẫn cố đi làm fighting nhé ck iu mong thuy tinh qn anhtô""",0,1.0,0.0,0.0
3749,train_erxrufcses,"""đầu tháng tại hoàng_gia beauty cảm_ơn các khách_hàng thân_yêu đặng_minh tâm is at hoàng_gia beauty spa""",0,1.0,0.0,0.0
3750,train_eryadfcxeu,"""số hưởng""",0,1.0,0.0,0.0
3751,train_erykwkdxzx,"""em năm nay tuổi đã có gia_đình đã đi làm kế_toán tổng_hợp được hơn năm nay em muốn chuyển mong_muốn nhận báo_cáo thuế báo_cáo tài_chính quyết_toán thuế và làm hồ_sơ giấy_phép cho các công_ty quý công_ty nào cần tuyển hoặc gọi số giúp em với em cám_ơn anh_chị đã đọc tin em khu_vực tp hcm""",0,1.0,0.0,0.0
3752,train_esaborvvpx,"""huy quoc đầu_tư vl""",0,1.0,0.0,0.0
3753,train_esamfsklsk,"""nguyễn_văn_thế không ngừng thăng_tiến trưởng_thành là welearn cafebiz""",0,1.0,0.0,0.0
3754,train_eserxymfdt,"""dương nguyễn_drained""",0,1.0,0.0,0.0
3755,train_esfnrnckvy,"""mn vào mua nào rẻ quá mn ơi sống tốt shared live video to the group chợ sinh_viên đh nông_lâm bắc_giang thu linh vào lại xả lấy vốn ak hàng đẹp lắm các chị ui chia_sẻ để nhận ưu_đãi cho các lần mua hàng""",0,1.0,0.0,0.0
3756,train_esfybwdkok,"""victor ngo dong_ta hãy trưng_cầu dân ủng_hộ tổng_thống đệ tam_vnch xó_bỏ hình_ảnh ma_quái hcm""",0,1.0,0.0,0.0
3757,train_esglfpmzxi,"""thuy cherry huynh trưởng thiếu_nhi thánh_thể việt nam lại là ad mây đây độ hot vẫn chưa hạ_nhiệt ad mây xin nhắc lại hãy trong tư_thế ngẩng cao đầu và không phải chúng_ta mà đang tìm người tử_tế để yêu có đúng không nào ad mây ảnh giáo_lý sketching""",0,1.0,0.0,0.0
3758,train_eshjiofnil,"""duy mạnh bạn bán gương chưa""",0,1.0,0.0,0.0
3759,train_esiaygncdx,"""haizz đời là bể_khổ nói ít cũg chết mà nói nhìu cũg chết""",0,1.0,0.0,0.0
3760,train_esifqruqhe,"""nay đi đường cũng lộc lá phết nhặt dk ẻm""",0,1.0,0.0,0.0
3761,train_esixbwtqpq,"""hoa hoang sau quan thịt me_co nha cho thue do ban jia phòng trọ""",0,1.0,0.0,0.0
3762,train_esjyszqyhl,"""bà mẹ tỉnh_táo vl""",0,1.0,0.0,0.0
3763,train_eskchabccr,"""nguyễn_mến lại đúng vl""",0,1.0,0.0,0.0
3764,train_esmxsnbtap,"""sức_khỏe không phải là tất_cả nhưng nếu không có nó thì sẽ chẳng có cái gì hết đầu_tư đi thôi suc khoe che do an dinh duong mot noi rat dep""",0,1.0,0.0,0.0
3765,train_esnjmlbjdl,"""lâu uống bữa say sấp_mặt luôn nk phúc lee neymar nguyên vương""",1,0.0,1.0,0.0
3766,train_esocitjdqk,"""phan_thanh huế trắng quá nên dễ chọn đồ""",0,1.0,0.0,0.0
3767,train_esoejzudyr,"""nam_mô di_đà phật nam_mô quan_thế âm bồ_tát cứu khổ cứu nạn""",0,1.0,0.0,0.0
3768,train_esprydrypr,"""éo đang gặp và thấy tởn vl""",1,0.0,1.0,0.0
3769,train_espumnyeuv,"""trân_châu nhân dừa handmade em về kg phục_vụ nắng_nóng sắp tới thèm ăn tự mua về luộc rồi chén thôi chị_em trân_châu tự nặn làm_nên các ty cứ yên_tâm vì tính làm đồ ăn phải ngon và đảm_bảo mới bán_ăn cùng chè sen long_nhãn hoa nhài tào_phớ hay đơn_giản ngâm nước đường thôi cũng mê lun dai giòn sần_sật mọi người để ngăn_đá khi nào ăn bỏ ra luộc vô_tư nhận đơn sll trân_châu trắng nhân dừa nhé giá siêu yêu chỉ kg ảnh phía dưới là em tự làm đó""",0,1.0,0.0,0.0
3770,train_esquyitytc,"""đầm voan_tầng đính hoa eo màu hồng sanho trắng kem đặng_hoài thương hoai thuong""",0,1.0,0.0,0.0
3771,train_essukfdlep,"""vũ_đình khang_thơ bán kia morning si kia số tự_động bản full chủ mua mới odo chuẩn km lốp sơ cua chưa rớt_giá công_khai cho ace nhanh tay nhiệt_tình fixx lộc khang""",0,1.0,0.0,0.0
3772,train_estzkhfwhc,"""dọn nhà cho đỡ chật bùi_yến shared live video to the group chợ sinh_viên mua_bán_rao vặt lan xả toàn_bộ mẫu lẻ size chỉ từ hãy đến nấmboutique và khuân đồ về thôi nào like và chia_sẻ live theo_dõi face lannấm và page nấm boutique chỉ áp_dụng giá siêu sốc này cho ai đặt_hàng trực_tiếp trên live và làm đủ các bước trên chợ mè hồng_đức ninh_giang hải_dương""",0,1.0,0.0,0.0
3773,train_esuulhbbqy,"""ace nào có xác điện_thoại đời cao hỏng vỡ ko muốn đi sữa nữa bán lại mua nhá mua tận nơi tại khu_vực đà_nẵng giá cao mua điện_thoại rơi vỡ đập bể mất nguồn mua điện_thoại nứt kính hỏng màn_hình mua điện_thoại rơi nước khóa icloud vv các loại iphone oppo sam sung huawei xiaomi vivo tin nhắn fb cho nhé""",0,1.0,0.0,0.0
3774,train_esuvcsxlrg,"""set lụa belt vuông set hot_hit về thêm màu siu xinh và sang chảnh vhaats cực đẹp luôn khách nha size sm goá iu thương nhanh tay để sở_hữu ngay em ấy các nàng nhé new collection oder ngay hoặc ghé xem hàng trực_tiếp tại laryna store địa_chỉ đường số khu_đô_thị cityland phường quận gò_vấp tầng coffee kairos shopee_shopee com_larynastore tline bảo trân lê""",0,1.0,0.0,0.0
3775,train_esvwvieelo,"""tổn_thương vl""",0,1.0,0.0,0.0
3776,train_esxciexnsv,"""đứa nào làm công_ty elite mất_dạy có cái nón bảo_hiểm để trên xe cũng ăn_cắp bérau xanh crazy at elite long thành""",0,1.0,0.0,0.0
3777,train_esxffrsvhz,"""đúng vl""",0,1.0,0.0,0.0
3778,train_eszkbfjzmw,"""mắt hạt đậu dị vl""",0,1.0,0.0,0.0
3779,train_etagvgtazq,"""hoàng uyên bất_tử rồi""",0,1.0,0.0,0.0
3780,train_etakbhtozi,"""thôi cố_gắng làm lương củ rồi quay về dằn_mặt mấy thằng làm đủ ăn giống tao_nè chùa êi bạn với chả thân thân cái đéo gì ten ten""",1,0.0,1.0,0.0
3781,train_etbfwuuhvh,"""nguyễn_bình top troll tư vâ_viên dô vl""",0,1.0,0.0,0.0
3782,train_etcmrqrsbg,"""nhật_lệ vl""",0,1.0,0.0,0.0
3783,train_etdjuhhrvs,"""nguyễn_hà tired""",0,1.0,0.0,0.0
3784,train_etdmbcwjpm,"""nước_hoa chiết nhập từ pháp được chiết ra từ những chai lớn lỗi nắp lỗi chai hư nắp chuẩn mùi và lưu hương lâu sỉ từ sp vốn miễn_phí ship hỗ_trợ đổi mùi nhận hàng thanh_toán zalo""",0,1.0,0.0,0.0
3785,train_eteiyaeeso,"""hồng_ngọc met moi lam roi""",0,1.0,0.0,0.0
3786,train_etfvaqfjbk,"""cái em này tập cùng phòng gym này""",0,1.0,0.0,0.0
3787,train_etheshdyil,"""dẻ rách vl nhỉ""",2,0.0,0.0,1.0
3788,train_ethgkbwatm,"""ai lấy ko tặng""",0,1.0,0.0,0.0
3789,train_etidkvqzul,"""sắp_sửa thành tùng bất_động_sản rồi haha""",0,1.0,0.0,0.0
3790,train_etignacvce,"""body_cốt tẩy_tb_muối_dừa có_thể nói là đôi bạn gần thân vì sd body cốt nên kết_hợp với tẩy tế_bào da chết muối dừa để đạt hiệu_quả dưỡng_trắng da tốt nhất vì khi tẩy tế_bào chết ttbc rồi thoa kem body kem sẽ thấm cực_kì nhanh và hấp_thụ hết tất_cả các dưỡng_chất vào da còn bạn lười ttbc thì kem chỉ thấm thôi nè ngoài_ra việc ttbc sẽ giúp da_mềm mịn trắng hồng và lấy đi các vết chai sần đen xạm của da nữa nhé combo xài hơn tháng mới hết siêu lâu luôn body cốt hộp tẩy tb muối olive hộp""",0,1.0,0.0,0.0
3791,train_etjxnfwucf,"""te hat nguyen từ cô gái ghét trà sữa thành dân review trà sữa mặt cũng dần thành mâm""",0,1.0,0.0,0.0
3792,train_etjyufywjx,"""cục ta cục_tác vừa đau vừa rát""",0,1.0,0.0,0.0
3793,train_etloalahaj,"""thực_ra mình cũng hông cần ai add vô_danh_sách crush hết ák phạm thùy linh làu buffet nướng mê gắp mệt sáng ra phây búc ting ting nhìn ngang nhìn dọc tưởng ai thích mình mở ra mới thấy bất_bình người đou không có có đồ ăn thui àaa cần gì ai thích thầm vì có làu đây rùi chỉ gọi thả ga ăn cả thế_giới với làu từ thịt nướng thơm_lừng tới hải_sản tươi_rói dimsum món và concept xiên que đậm vị hàn_quốc nhaaa chi_tiết chương_trình xem tại làu buffet số ngõ nguyên hồng đống đa hà nội""",0,1.0,0.0,0.0
3794,train_etmverapkm,"""cắt khúc cho khách còn dư phần ntn nữa ai ăn ới luôn nha giá để mềm như mua nguyên con kg sđt""",0,1.0,0.0,0.0
3795,train_etmzdysflw,"""võ mỹ kim_tuyê bích collection những kiểu đánh_son chống_khẩu nghiệp tháng cô_hồn nha mấy đứa nhưng để đánh được hết mấy kiểu này răng phải trắng sáng bần_bật nha""",0,1.0,0.0,0.0
3796,train_etnjnhrmls,"""katun giống tôi kim_nguyen ngoc pho ai xem hết phim này thì chỉ_tội cho katun yeahnews phim tình_yêu không có lỗi lỗi bạn thân link youtube""",0,1.0,0.0,0.0
3797,train_etofsmfbbx,"""lẻ vcl""",0,1.0,0.0,0.0
3798,train_etoiqejbwo,"""phạm_thị_tuyết nhung định_mệnh ròi haha""",0,1.0,0.0,0.0
3799,train_etoxcrntoo,"""ngọc_maii gấu êiiiiii_tớ vừa đặt một cặp vòng tớ vs cậu đeo hí hó""",0,1.0,0.0,0.0
3800,train_etrjzecuih,"""thu phương cười th vl""",0,1.0,0.0,0.0
3801,train_etrzzfhean,"""lien nguyen mời mỗi ngày cốc trà sữa dạy đi haha""",0,1.0,0.0,0.0
3802,train_etsdjaclmx,"""hoàng hải lâm_chấn huy tình anh_em lâm_chấn huy sớt chia buồn vui hay những khi hoạn_nạn đều có anh_em kề bên lchsongdehat tinhanhem tudaithienvuong""",0,1.0,0.0,0.0
3803,train_etsyqrcauk,"""tìm được người mình thương và họ cũng thương mình đó là hạnh_phúc cả đời""",0,1.0,0.0,0.0
3804,train_ettlutvshm,"""bảo uyên ứng hòa hà nội""",0,1.0,0.0,0.0
3805,train_etvbzgkggf,"""ngu vl""",0,1.0,0.0,0.0
3806,train_etvhdjjzhk,"""vy anh ủa ủa nó lại đún vl""",0,1.0,0.0,0.0
3807,train_etwaprslny,"""tân_kim pb""",0,1.0,0.0,0.0
3808,train_etwelokxzc,"""uy vanna""",0,1.0,0.0,0.0
3809,train_etwqonvvkn,"""đẹc chuẩn vl luôn""",0,1.0,0.0,0.0
3810,train_etxivhqguo,"""cuộc_sống càng đi ta mới hiểu được nhiều điều cảm_ơn khó_khăn cho ta trưởng_thành sắp đến mốc quan_trọng hoàn_thành nốt thôi tinh pham strong""",0,1.0,0.0,0.0
3811,train_etxqnarjvd,"""hoa bèo vai sang_chấn độnggg chất vải mềm mịn mặc siu siu sang tha_hồ diện muôn nơi tha_hồ tự_tin nhúng bèo vai điệu_đà muốn lịmmm tim tin_em múc lia_lịa đi nà_diệu lê_nina sáu""",0,1.0,0.0,0.0
3812,train_etxtkekmeb,"""chi tit khiếp vl huhu""",0,1.0,0.0,0.0
3813,train_etyateuqfb,"""how to pào tiền gia hyy abix abix abix st official fanclub melon ticket melon global ticket 에이비식스 임영민 전웅 김동현 박우진 이대휘 브랜뉴뮤직 brandnewmusic""",0,1.0,0.0,0.0
3814,train_etzescbabu,"""dương_quốc minh tao rất tiếc khi tao éo thể nói_chuyện vs con súc_vật như mày cút nhé""",2,0.0,0.0,1.0
3815,train_etziagfgby,"""lại được săn ếch quá đã săn ếch đêm khuya bạn trai đểu mình săn ếch nhà ba vợ có con ếch đực rất đểu ôm con_cái cho bị bắt hết hihi facebook của mình fanpage""",0,1.0,0.0,0.0
3816,train_etzurqlvtw,"""tuyển_dụng đối_tác bên mình cần tìm ứng_viên cho vị_trí sau biênphiêndịch tiếng nhật địa_điểm long thành đồng_nai mức lương yêu_cầu nữ tuổi tốt_nghiệp cđ đh tiếng nhật hoặc tương_đương không ưu_tiên có kinh_nghiệm làm_việc tại nhật ứng_viên quan_tâm vui_lòng gửi hồ_sơ về dunglp vncareer vn mobile zalo hoặc trực_tiếp nếu có thắc_mắc worklinkhr interpreter japanese""",0,1.0,0.0,0.0
3817,train_euabunygym,"""raf bautista shared live video to the group chợ tuy hòa phú yên fazil neth săn bom đi chơi lễ nào mọi người ơi""",0,1.0,0.0,0.0
3818,train_euaycxtemr,"""đâi vl thệc chứ""",0,1.0,0.0,0.0
3819,train_eubkottheb,"""đá thì ngu bày_đặt vl""",1,0.0,1.0,0.0
3820,train_eudakuwici,"""mi đà phật""",0,1.0,0.0,0.0
3821,train_eudsaaxjcu,"""thanh công nguyễn_ah thực_ra tui kho đó để mai mang đi làm cảm_ơn nhaaa để làm thử""",0,1.0,0.0,0.0
3822,train_euizmxcvbd,"""hihih ngại vl""",0,1.0,0.0,0.0
3823,train_eujnpvicfc,"""sẵn áo đũi thêu hoa trễ vai hãng only nội_địa trung new tag chất đũi mềm mát hic chanh nhau sứt đầu mẻ chán mới ôm đc có thui các ty chốt luôn đi vì giá nhà quá hời luôn còn rẻ hơn cái quần chợ lê_kim phượng""",0,1.0,0.0,0.0
3824,train_eulpwllufg,"""tao ghét vl""",1,0.0,1.0,0.0
3825,train_eumpjxphxh,"""duy hoànghoàng dấu_hiệu của sự trưởng_thành""",0,1.0,0.0,0.0
3826,train_eunrztpkzg,"""bùi_ngọc như thủy_to the group mua_bán nhà_đất long_điền như_thủy trung_tâm bà rịa_phước_hưng gần đường mới làm diện_tích gần ngang dài thổ_cư giá_tỷ triệu xe_tải vô đất được luôn nha không tin bà rịa mà còn đất lớn giá rẻ hơn hoà_long thì cứ alo em xem đất nha hướng chánh_đông lh thuỷ""",0,1.0,0.0,0.0
3827,train_euntmjgjzy,"""đô_triệu""",0,1.0,0.0,0.0
3828,train_euoxykpouk,"""hàng đi buổi chiều gởi kem đi tỉnh rồi chạy giao cho chị khách cc ngũ_cốc cho bé nhà uống khách chịu_chơi lắm bao_giờ tiếc tiền mua sản_phẩm tốt cho con mắc_cỡ nào mà tốt là khách nhà bỏ tiền ra hốt về liền đẳng_cấp là đây chứ đâu beone đồng_hành cùng các bạn đỗ_oanh oanh""",0,1.0,0.0,0.0
3829,train_euozfymkuv,"""na_at na na hồng ngọt_ngào bst tencels chất_liệu tencels mềm_mại thoáng đanh vải chất_liệu tencels_họa tiết thêu bao_gồm vỏ gối vỏ chăn ga giá simple living bedding com_instagram nahomebedding shopee nahomebedding hà_nội nguyễn_ngọc nại kim ngưu chung_cư bắc hà_hà đông""",0,1.0,0.0,0.0
3830,train_eupfqfhkpu,"""lạnh vl""",0,1.0,0.0,0.0
3831,train_euqtvtaktm,"""huhu thi văn có thất_vọng vl""",0,1.0,0.0,0.0
3832,train_eursmfymoz,"""thuý nguyễn_thị hoàn dragon vietnam fanpage một_triệu won dragon bad boy xn""",0,1.0,0.0,0.0
3833,train_eurybfgwqo,"""hôm_nay tất_cả các bưu_cục vẫn nhận hàng bình_thường viettel post huế fantastic at viettel post huế huế post""",0,1.0,0.0,0.0
3834,train_eusetpdrod,"""yêu cc mất niên tin vl""",1,0.0,1.0,0.0
3835,train_eutqoghfui,"""chia sẽ để làm cho bớt ngu nha haha lê hoàng_gia_bảo minute crafts things you were doing wrong""",0,1.0,0.0,0.0
3836,train_euucnnmiud,"""hoàng_nghiệp sắp về rồi""",0,1.0,0.0,0.0
3837,train_euwflmfbvh,"""cười lên nào mickey oiii""",0,1.0,0.0,0.0
3838,train_euwsnyndeg,"""vứt mẹ đi đem trả lại làm cc gì thằng óc chó lụy tình""",2,0.0,0.0,1.0
3839,train_euxivigzjb,"""công_nhận bác kiên_trì vl""",0,1.0,0.0,0.0
3840,train_evawqnldli,"""tân nguyễn có tiển gái mà""",0,1.0,0.0,0.0
3841,train_evbgilgkkw,"""tường nhân high lounge high lounge đỉnh_cao mới không_gian mới phá_bỏ mọi giới_hạn tạm gác mọi công_việc và cùng bạn_bè tận_hưởng tối thứ tuyệt_vời thưởng_thức những ly vang ngọt_ngào hay champagne thượng_hạng và hoà_mình âm_nhạc sôi_động cùng djnhâncivil tại highlounge nhé address tống duy_tân hoàn kiếm hà nội""",0,1.0,0.0,0.0
3842,train_evdmweibmg,"""năm trc lên tam_đảo kìa bố nó dương_thị thơm shared memory nguyễn_văn thành""",0,1.0,0.0,0.0
3843,train_evdsniejdx,"""quản_lí fan cứng cục xì lầu pê lấp""",0,1.0,0.0,0.0
3844,train_evdycfuque,"""minnie house_vậy sếp mình cái áo_lá cờ màu vàng""",0,1.0,0.0,0.0
3845,train_evflvtutui,"""khôi đang sở_hữu quyển tuyển_tập tiến_sĩ lê_thẩm dương cảm_xúc là kẻ_thù số một của thành_công vì lý_do bản_quyền nên khôi không_thể chia_sẻ công_khai sách này rất có_ích cho công_việc và đạc biệt là cho các bạn tân_sinh_viên bạn nào muốn đọc khôi chụp hình gởi qua nhé lưu vì lý_do bản_quyền tuyệt_đối không được share bài viết này dùm thanks""",0,1.0,0.0,0.0
3846,train_evfxpspxuz,"""cười ké""",0,1.0,0.0,0.0
3847,train_evgbugrlov,"""thế_thì mày biết dì dồi long nhờ""",2,0.0,0.0,1.0
3848,train_evgdteafgt,"""hồng phượng posted an item for sale bầu_xinh bé xinh and lê_thị hồng phượng""",0,1.0,0.0,0.0
3849,train_evgjahshcn,"""năm high rồi yến ngọc học_viện tài_chính academy of finance hvtc af thoikhoabieu thông_báo thời khóa biểu học_kỳ năm_học link chi_tiết nguồn ảnh humans of aof cộng_đồng sinh_viên học_viện tài_chính kết_nối học_hỏi chia_sẻ fanpage chính_thức học_viện tài_chính academy of finance luôn đồng_hành cùng sinh_viên hvtc ht""",0,1.0,0.0,0.0
3850,train_evgjyaqbyn,"""cho thuê tai_nghe siêu nhỏ giá rẻ nhất hà_nội free ship kể_cả đơn quanh hà nội""",0,1.0,0.0,0.0
